"SurveyIndicator","IndicatorName.x","SurveyID","meanY","maxY","minY","Source","dataOrlando","surveyID","country_code","version_code","dataset","IndicatorName.y","MeanY","dataValidation","IndicatorName","diffY"
"BGD61+Overweight","Overweight","BGD61","0.015721694794509","0.015721694794509","0.015721694794509","DHS",1,"BGD61","BD","61","PR","Overweight","0.0157216947945092",1,"Overweight",1.97758476261356e-16
"BGD61+ProfessionalHelp","ProfessionalHelp","BGD61","0.302498460892403","0.302498460892403","0.302498460892403","DHS",1,"BGD61","BD","61","IR","ProfessionalHelp","0.302498460892403",1,"ProfessionalHelp",0
"BGD61+SafeSanitation","SafeSanitation","BGD61","0.336522018463275","0.336522018463275","0.336522018463275","DHS",1,"BGD61","BD","61","HR","SafeSanitation","0.336522018463275",1,"SafeSanitation",0
"BGD61+SecondaryEducation2035","SecondaryEducation2035","BGD61","0.204831187327976","0.204831187327976","0.204831187327976","DHS",1,"BGD61","BD","61","PR","SecondaryEducation2035","0.204831187327976",1,"SecondaryEducation2035",0
"BGD61+SecondaryEducation35plus","SecondaryEducation35plus","BGD61","0.125225270042342","0.125225270042342","0.125225270042342","DHS",1,"BGD61","BD","61","PR","SecondaryEducation35plus","0.125216600089417",1,"SecondaryEducation35plus",8.66995292497785e-06
"BGD61+Stunting","Stunting","BGD61","0.413984058729002","0.413984058729002","0.413984058729002","DHS",1,"BGD61","BD","61","PR","Stunting","0.413984058729002",1,"Stunting",0
"BGD61+Wasting","Wasting","BGD61","0.158555051981598","0.158555051981598","0.158555051981598","DHS",1,"BGD61","BD","61","PR","Wasting","0.158555051981598",1,"Wasting",0
"BGD70+AccessElectricity","AccessElectricity","BGD70","0.728611738930789","0.728611738930789","0.728611738930789","DHS",1,"BGD70","BD","70","HR","AccessElectricity","0.728611738930789",1,"AccessElectricity",0
"BGD70+BasicWater","BasicWater","BGD70","0.941744436962909","0.941744436962909","0.941744436962909","DHS",1,"BGD70","BD","70","HR","BasicWater","0.941744436962909",1,"BasicWater",0
"BGD70+CleanFuel","CleanFuel","BGD70","0.172325491803162","0.172325491803162","0.172325491803162","DHS",1,"BGD70","BD","70","HR","CleanFuel","0.172325491803162",1,"CleanFuel",0
"BGD70+ContraceptiveMethod","ContraceptiveMethod","BGD70","0.726452804544176","0.726452804544176","0.726452804544176","DHS",1,"BGD70","BD","70","IR","ContraceptiveMethod","0.726452804544176",1,"ContraceptiveMethod",0
"BGD70+Covid","Covid","BGD70","0.115284692448453","0.115284692448453","0.115284692448453","DHS",1,"BGD70","BD","70","PR","Covid","0.115284692448453",1,"Covid",0
"BGD70+HandWashPR","HandWashPR","BGD70","0.281592354826074","0.281592354826074","0.281592354826074","DHS",1,"BGD70","BD","70","PR","HandWashPR","0.281592354826074",1,"HandWashPR",0
"BGD70+HigherEducation2535","HigherEducation2535","BGD70","0.135666535381441","0.135666535381441","0.135666535381441","DHS",1,"BGD70","BD","70","PR","HigherEducation2535","0.135666535381441",1,"HigherEducation2535",0
"BGD70+HigherEducation35plus","HigherEducation35plus","BGD70","0.088380289756442","0.088380289756442","0.088380289756442","DHS",1,"BGD70","BD","70","PR","HigherEducation35plus","0.0855742809576543",1,"HigherEducation35plus",0.00280600879878769
"BGD70+LearningPR","LearningPR","BGD70","0.919813809084044","0.919813809084044","0.919813809084044","DHS",1,"BGD70","BD","70","PR","LearningPR","0.919813809084044",1,"LearningPR",0
"BGD70+MobilePhonePR","MobilePhonePR","BGD70","0.529062793099703","0.529062793099703","0.529062793099703","DHS",1,"BGD70","BD","70","PR","MobilePhonePR","0.529062793099703",1,"MobilePhonePR",0
"BGD70+NotCrowdedPR","NotCrowdedPR","BGD70","0.407676169295203","0.407676169295203","0.407676169295203","DHS",1,"BGD70","BD","70","PR","NotCrowdedPR","0.407676169295203",1,"NotCrowdedPR",0
"BGD70+NotOverweight","NotOverweight","BGD70","0.985800020379852","0.985800020379852","0.985800020379852","DHS",1,"BGD70","BD","70","PR","NotOverweight","0.985800020379852",1,"NotOverweight",0
"BGD70+NotStunting","NotStunting","BGD70","0.636077618927171","0.636077618927171","0.636077618927171","DHS",1,"BGD70","BD","70","PR","NotStunting","0.636077618927171",1,"NotStunting",0
"BGD70+NotWasting","NotWasting","BGD70","0.852696798542207","0.852696798542207","0.852696798542207","DHS",1,"BGD70","BD","70","PR","NotWasting","0.852696798542207",1,"NotWasting",0
"BGD70+Overweight","Overweight","BGD70","0.014199979620148","0.014199979620148","0.014199979620148","DHS",1,"BGD70","BD","70","PR","Overweight","0.0141999796201483",1,"Overweight",3.00107161343988e-16
"BGD70+ProfessionalHelp","ProfessionalHelp","BGD70","0.432330090225859","0.432330090225859","0.432330090225859","DHS",1,"BGD70","BD","70","IR","ProfessionalHelp","0.432330090225859",1,"ProfessionalHelp",0
"BGD70+SafeSanitation","SafeSanitation","BGD70","0.450049460093537","0.450049460093537","0.450049460093537","DHS",1,"BGD70","BD","70","HR","SafeSanitation","0.450049460093537",1,"SafeSanitation",0
"BGD70+SafeSanitationPR","SafeSanitationPR","BGD70","0.484120171110626","0.484120171110626","0.484120171110626","DHS",1,"BGD70","BD","70","PR","SafeSanitationPR","0.484120171110626",1,"SafeSanitationPR",0
"BGD70+SecondaryEducation2035","SecondaryEducation2035","BGD70","0.226449204874178","0.226449204874178","0.226449204874178","DHS",1,"BGD70","BD","70","PR","SecondaryEducation2035","0.226449204874178",1,"SecondaryEducation2035",0
"BGD70+SecondaryEducation35plus","SecondaryEducation35plus","BGD70","0.136433894595084","0.136433894595084","0.136433894595084","DHS",1,"BGD70","BD","70","PR","SecondaryEducation35plus","0.135518767673111",1,"SecondaryEducation35plus",0.000915126921973014
"BGD70+Stunting","Stunting","BGD70","0.363922381072829","0.363922381072829","0.363922381072829","DHS",1,"BGD70","BD","70","PR","Stunting","0.363922381072829",1,"Stunting",0
"BGD70+Wasting","Wasting","BGD70","0.147303201457793","0.147303201457793","0.147303201457793","DHS",1,"BGD70","BD","70","PR","Wasting","0.147303201457793",1,"Wasting",0
"BGD70+WaterOnsitePR","WaterOnsitePR","BGD70","0.750586351401175","0.750586351401175","0.750586351401175","DHS",1,"BGD70","BD","70","PR","WaterOnsitePR","0.750586351401175",1,"WaterOnsitePR",0
"BTN2010+AccessElectricity","AccessElectricity","BTN2010","0.732845325438936","0.732845325438936","0.732845325438936","MICS",1,"BTN2010","Bhutan","2010","hh","AccessElectricity","0.732845325438936",1,"AccessElectricity",0
"BTN2010+BankCardHH","BankCardHH","BTN2010","0.450682737094226","0.450682737094226","0.450682737094226","MICS",1,"BTN2010","Bhutan","2010","hh","BankCardHH","0.450682737094226",1,"BankCardHH",0
"BTN2010+BasicWater","BasicWater","BTN2010","0.95827923803659","0.95827923803659","0.95827923803659","MICS",1,"BTN2010","Bhutan","2010","hh","BasicWater","0.958341584656269",1,"BasicWater",6.23466196789657e-05
"BTN2010+CleanFuel","CleanFuel","BTN2010","0.631656313077469","0.631656313077469","0.631656313077469","MICS",1,"BTN2010","Bhutan","2010","hh","CleanFuel","0.634167996616117",1,"CleanFuel",0.00251168353864806
"BTN2010+ContraceptiveMethod","ContraceptiveMethod","BTN2010","0.780597514224693","0.780597514224693","0.780597514224693","MICS",1,"BTN2010","Bhutan","2010","wm","ContraceptiveMethod","0.833263503098628",1,"ContraceptiveMethod",0.0526659888739349
"BTN2010+Covid","Covid","BTN2010","0.160260911773512","0.160260911773512","0.160260911773512","MICS",1,"BTN2010","Bhutan","2010","hl","Covid","0.160260911773512",1,"Covid",0
"BTN2010+HandwashHL","HandwashHL","BTN2010","0.867954610020912","0.867954610020912","0.867954610020912","MICS",1,"BTN2010","Bhutan","2010","hl","HandwashHL","0.867954610020912",1,"HandwashHL",0
"BTN2010+HigherEducation2535","HigherEducation2535","BTN2010","0.081104501081157","0.081104501081157","0.081104501081157","MICS",1,"BTN2010","Bhutan","2010","hl","HigherEducation2535","0.0811045010811569",1,"HigherEducation2535",9.71445146547012e-17
"BTN2010+HigherEducation35plus","HigherEducation35plus","BTN2010","0.020933276419059","0.020933276419059","0.020933276419059","MICS",1,"BTN2010","Bhutan","2010","hl","HigherEducation35plus","0.0209128134934595",1,"HigherEducation35plus",2.04629255994987e-05
"BTN2010+LearningHL","LearningHL","BTN2010","0.933232496308746","0.933232496308746","0.933232496308746","MICS",1,"BTN2010","Bhutan","2010","hl","LearningHL","0.933232496308746",1,"LearningHL",0
"BTN2010+MobilePhoneHH","MobilePhoneHH","BTN2010","0.862241171996107","0.862241171996107","0.862241171996107","MICS",1,"BTN2010","Bhutan","2010","hh","MobilePhoneHH","0.862241171996107",1,"MobilePhoneHH",0
"BTN2010+NotCrowdedHL","NotCrowdedHL","BTN2010","0.274664755262104","0.274664755262104","0.274664755262104","MICS",1,"BTN2010","Bhutan","2010","hl","NotCrowdedHL","0.274664755262104",1,"NotCrowdedHL",0
"BTN2010+NotOverweight","NotOverweight","BTN2010","0.922840119512114","0.922840119512114","0.922840119512114","MICS",1,"BTN2010","Bhutan","2010","ch","NotOverweight","0.922721302145044",1,"NotOverweight",0.000118817367069979
"BTN2010+NotStunting","NotStunting","BTN2010","0.66290447192193","0.66290447192193","0.66290447192193","MICS",1,"BTN2010","Bhutan","2010","ch","NotStunting","0.662379805379803",1,"NotStunting",0.000524666542127017
"BTN2010+NotWasting","NotWasting","BTN2010","0.940193984303676","0.940193984303676","0.940193984303676","MICS",1,"BTN2010","Bhutan","2010","ch","NotWasting","0.940855713627774",1,"NotWasting",0.000661729324098026
"BTN2010+Overweight","Overweight","BTN2010","0.077159880487886","0.077159880487886","0.077159880487886","MICS",1,"BTN2010","Bhutan","2010","ch","Overweight","0.0772786978549561",1,"Overweight",0.000118817367070104
"BTN2010+ProfessionalHelp","ProfessionalHelp","BTN2010","0.64419349887328","0.64419349887328","0.64419349887328","MICS",1,"BTN2010","Bhutan","2010","wm","ProfessionalHelp","0.645213947388316",1,"ProfessionalHelp",0.00102044851503591
"BTN2010+ReasonBeating","ReasonBeating","BTN2010","0.684251200400272","0.684251200400272","0.684251200400272","MICS",1,"BTN2010","Bhutan","2010","wm","ReasonBeating","0.684251200400272",1,"ReasonBeating",0
"BTN2010+SafeSanitation","SafeSanitation","BTN2010","0.578767197320104","0.578767197320104","0.578767197320104","MICS",1,"BTN2010","Bhutan","2010","hh","SafeSanitation","0.578767197320104",1,"SafeSanitation",0
"BTN2010+SafeSanitationHL","SafeSanitationHL","BTN2010","0.584069187193352","0.584069187193352","0.584069187193352","MICS",1,"BTN2010","Bhutan","2010","hl","SafeSanitationHL","0.584069187193352",1,"SafeSanitationHL",0
"BTN2010+SecondaryEducation2035","SecondaryEducation2035","BTN2010","0.167530968288167","0.167530968288167","0.167530968288167","MICS",1,"BTN2010","Bhutan","2010","hl","SecondaryEducation2035","0.167530968288167",1,"SecondaryEducation2035",0
"BTN2010+SecondaryEducation35plus","SecondaryEducation35plus","BTN2010","0.031150834986221","0.031150834986221","0.031150834986221","MICS",1,"BTN2010","Bhutan","2010","hl","SecondaryEducation35plus","0.0329925719383225",1,"SecondaryEducation35plus",0.0018417369521015
"BTN2010+Stunting","Stunting","BTN2010","0.337095528078069","0.337095528078069","0.337095528078069","MICS",1,"BTN2010","Bhutan","2010","ch","Stunting","0.337620194620197",1,"Stunting",0.000524666542128016
"BTN2010+Wasting","Wasting","BTN2010","0.059806015696324","0.059806015696324","0.059806015696324","MICS",1,"BTN2010","Bhutan","2010","ch","Wasting","0.0591442863722259",1,"Wasting",0.000661729324098102
"BTN2010+WaterOnstieHL","WaterOnstieHL","BTN2010","0.920408945637207","0.920408945637207","0.920408945637207","MICS",1,"BTN2010","Bhutan","2010","hl","WaterOnstieHL","0.920408945637207",1,"WaterOnstieHL",0
"GEO2018+AccessElectricity","AccessElectricity","GEO2018","0.997624223699764","0.997624223699764","0.997624223699764","MICS",1,"GEO2018","Georgia","2018","hh","AccessElectricity","0.997624223699764",1,"AccessElectricity",0
"GEO2018+BankCardHH","BankCardHH","GEO2018","0.865745949321339","0.865745949321339","0.865745949321339","MICS",1,"GEO2018","Georgia","2018","hh","BankCardHH","0.865745949321339",1,"BankCardHH",0
"GEO2018+BasicWater","BasicWater","GEO2018","0.953398918345036","0.953398918345036","0.953398918345036","MICS",1,"GEO2018","Georgia","2018","hh","BasicWater","0.953090359383735",1,"BasicWater",0.000308558961300998
"GEO2018+CleanFuel","CleanFuel","GEO2018","0.913849965381808","0.913849965381808","0.913849965381808","MICS",1,"GEO2018","Georgia","2018","hh","CleanFuel","0.913630555880283",1,"CleanFuel",0.000219409501524992
"GEO2018+ContraceptiveMethod","ContraceptiveMethod","GEO2018","0.484609849905267","0.484609849905267","0.484609849905267","MICS",1,"GEO2018","Georgia","2018","wm","ContraceptiveMethod","0.499032295394907",1,"ContraceptiveMethod",0.01442244548964
"GEO2018+Covid","Covid","GEO2018","0.565726109472604","0.565726109472604","0.565726109472604","MICS",1,"GEO2018","Georgia","2018","hl","Covid","0.565726109472604",1,"Covid",0
"GEO2018+HandwashHL","HandwashHL","GEO2018","0.918508118706458","0.918508118706458","0.918508118706458","MICS",1,"GEO2018","Georgia","2018","hl","HandwashHL","0.918508118706458",1,"HandwashHL",0
"GEO2018+HigherEducation2535","HigherEducation2535","GEO2018","0.463120784839809","0.463120784839809","0.463120784839809","MICS",1,"GEO2018","Georgia","2018","hl","HigherEducation2535","0.463120784839809",1,"HigherEducation2535",0
"GEO2018+HigherEducation35plus","HigherEducation35plus","GEO2018","0.346684995492108","0.346684995492108","0.346684995492108","MICS",1,"GEO2018","Georgia","2018","hl","HigherEducation35plus","0.346076378219637",1,"HigherEducation35plus",0.000608617272471024
"GEO2018+LearningHL","LearningHL","GEO2018","0.997066023360247","0.997066023360247","0.997066023360247","MICS",1,"GEO2018","Georgia","2018","hl","LearningHL","0.997066023360247",1,"LearningHL",0
"GEO2018+MobilePhoneHH","MobilePhoneHH","GEO2018","0.957047517122674","0.957047517122674","0.957047517122674","MICS",1,"GEO2018","Georgia","2018","hh","MobilePhoneHH","0.957047517122674",1,"MobilePhoneHH",0
"GEO2018+NotCrowdedHL","NotCrowdedHL","GEO2018","0.708212622699439","0.708212622699439","0.708212622699439","MICS",1,"GEO2018","Georgia","2018","hl","NotCrowdedHL","0.708212622699439",1,"NotCrowdedHL",0
"GEO2018+NotOverweight","NotOverweight","GEO2018","0.938373126972145","0.938373126972145","0.938373126972145","MICS",1,"GEO2018","Georgia","2018","ch","NotOverweight","0.938056578598775",1,"NotOverweight",0.000316548373370029
"GEO2018+NotStunting","NotStunting","GEO2018","0.942370143688299","0.942370143688299","0.942370143688299","MICS",1,"GEO2018","Georgia","2018","ch","NotStunting","0.941955567106259",1,"NotStunting",0.000414576582039916
"GEO2018+NotWasting","NotWasting","GEO2018","0.99369898591208","0.99369898591208","0.99369898591208","MICS",1,"GEO2018","Georgia","2018","ch","NotWasting","0.993666620554857",1,"NotWasting",3.23653572229521e-05
"GEO2018+Overweight","Overweight","GEO2018","0.061626873027855","0.061626873027855","0.061626873027855","MICS",1,"GEO2018","Georgia","2018","ch","Overweight","0.0619434214012254",1,"Overweight",0.000316548373370397
"GEO2018+ProfessionalHelp","ProfessionalHelp","GEO2018","0.994130740829798","0.994130740829798","0.994130740829798","MICS",1,"GEO2018","Georgia","2018","wm","ProfessionalHelp","0.994130740829798",1,"ProfessionalHelp",0
"GEO2018+SafeSanitation","SafeSanitation","GEO2018","0.907011027465585","0.907011027465585","0.907011027465585","MICS",1,"GEO2018","Georgia","2018","hh","SafeSanitation","0.907011027465585",1,"SafeSanitation",0
"GEO2018+SafeSanitationHL","SafeSanitationHL","GEO2018","0.917336214873502","0.917336214873502","0.917336214873502","MICS",1,"GEO2018","Georgia","2018","hl","SafeSanitationHL","0.917336214873502",1,"SafeSanitationHL",0
"GEO2018+SecondaryEducation2035","SecondaryEducation2035","GEO2018","0.772942216430352","0.772942216430352","0.772942216430352","MICS",1,"GEO2018","Georgia","2018","hl","SecondaryEducation2035","0.746402149868048",1,"SecondaryEducation2035",0.026540066562304
"GEO2018+SecondaryEducation35plus","SecondaryEducation35plus","GEO2018","0.745588284104704","0.745588284104704","0.745588284104704","MICS",1,"GEO2018","Georgia","2018","hl","SecondaryEducation35plus","0.548965725962019",1,"SecondaryEducation35plus",0.196622558142685
"GEO2018+Stunting","Stunting","GEO2018","0.057629856311701","0.057629856311701","0.057629856311701","MICS",1,"GEO2018","Georgia","2018","ch","Stunting","0.0580444328937411",1,"Stunting",0.000414576582040103
"GEO2018+Wasting","Wasting","GEO2018","0.00630101408792","0.00630101408792","0.00630101408792","MICS",1,"GEO2018","Georgia","2018","ch","Wasting","0.00633337944514345",1,"Wasting",3.236535722345e-05
"GEO2018+WaterOnstieHL","WaterOnstieHL","GEO2018","0.915798800125761","0.915798800125761","0.915798800125761","MICS",1,"GEO2018","Georgia","2018","hl","WaterOnstieHL","0.915798800125761",1,"WaterOnstieHL",0
"IDN63+AccessElectricity","AccessElectricity","IDN63","0.959574622132907","0.959574622132907","0.959574622132907","DHS",1,"IDN63","ID","63","HR","AccessElectricity","0.959574622132907",1,"AccessElectricity",0
"IDN63+BasicWater","BasicWater","IDN63","0.666620736341137","0.666620736341137","0.666620736341137","DHS",1,"IDN63","ID","63","HR","BasicWater","0.733168875406207",1,"BasicWater",0.06654813906507
"IDN63+CleanFuel","CleanFuel","IDN63","0.522779027384174","0.522779027384174","0.522779027384174","DHS",1,"IDN63","ID","63","HR","CleanFuel","0.522779027384174",1,"CleanFuel",0
"IDN63+ContraceptiveMethod","ContraceptiveMethod","IDN63","0.789896101374376","0.789896101374376","0.789896101374376","DHS",1,"IDN63","ID","63","IR","ContraceptiveMethod","0.789896101374376",1,"ContraceptiveMethod",0
"IDN63+HigherEducation2535","HigherEducation2535","IDN63","0.136264444492727","0.136264444492727","0.136264444492727","DHS",1,"IDN63","ID","63","PR","HigherEducation2535","0.137442426466907",1,"HigherEducation2535",0.00117798197417998
"IDN63+HigherEducation35plus","HigherEducation35plus","IDN63","0.078641820153405","0.078641820153405","0.078641820153405","DHS",1,"IDN63","ID","63","PR","HigherEducation35plus","0.0800821866423242",1,"HigherEducation35plus",0.0014403664889192
"IDN63+ProfessionalHelp","ProfessionalHelp","IDN63","0.847621318036971","0.847621318036971","0.847621318036971","DHS",1,"IDN63","ID","63","IR","ProfessionalHelp","0.847621318036971",1,"ProfessionalHelp",0
"IDN63+SafeSanitation","SafeSanitation","IDN63","0.675411193833634","0.675411193833634","0.675411193833634","DHS",1,"IDN63","ID","63","HR","SafeSanitation","0.675937201669961",1,"SafeSanitation",0.000526007836326947
"IDN63+SecondaryEducation2035","SecondaryEducation2035","IDN63","0.456017020652696","0.456017020652696","0.456017020652696","DHS",1,"IDN63","ID","63","PR","SecondaryEducation2035","0.456979078893492",1,"SecondaryEducation2035",0.000962058240795982
"IDN63+SecondaryEducation35plus","SecondaryEducation35plus","IDN63","0.244601623500547","0.244601623500547","0.244601623500547","DHS",1,"IDN63","ID","63","PR","SecondaryEducation35plus","0.247272390472691",1,"SecondaryEducation35plus",0.002670766972144
"IDN71+AccessElectricity","AccessElectricity","IDN71","0.97115755327774","0.97115755327774","0.97115755327774","DHS",1,"IDN71","ID","71","HR","AccessElectricity","0.97115755327774",1,"AccessElectricity",0
"IDN71+BankAccount","BankAccount","IDN71","0.380091567096426","0.380091567096426","0.380091567096426","DHS",1,"IDN71","ID","71","IR","BankAccount","0.380091567096426",1,"BankAccount",0
"IDN71+BasicWater","BasicWater","IDN71","0.883541813354986","0.883541813354986","0.883541813354986","DHS",1,"IDN71","ID","71","HR","BasicWater","0.883541813354986",1,"BasicWater",0
"IDN71+CleanFuel","CleanFuel","IDN71","0.722974037379853","0.722974037379853","0.722974037379853","DHS",1,"IDN71","ID","71","HR","CleanFuel","0.722974037379853",1,"CleanFuel",0
"IDN71+ContraceptiveMethod","ContraceptiveMethod","IDN71","0.771421888750556","0.771421888750556","0.771421888750556","DHS",1,"IDN71","ID","71","IR","ContraceptiveMethod","0.771421888750556",1,"ContraceptiveMethod",0
"IDN71+Covid","Covid","IDN71","0.473064839868526","0.473064839868526","0.473064839868526","DHS",1,"IDN71","ID","71","PR","Covid","0.451023117457078",1,"Covid",0.022041722411448
"IDN71+HandWashPR","HandWashPR","IDN71","0.882112170889616","0.882112170889616","0.882112170889616","DHS",1,"IDN71","ID","71","PR","HandWashPR","0.882112170889616",1,"HandWashPR",0
"IDN71+HigherEducation2535","HigherEducation2535","IDN71","0.176692661593311","0.176692661593311","0.176692661593311","DHS",1,"IDN71","ID","71","PR","HigherEducation2535","0.176834626057763",1,"HigherEducation2535",0.000141964464451999
"IDN71+HigherEducation35plus","HigherEducation35plus","IDN71","0.090744407457888","0.090744407457888","0.090744407457888","DHS",1,"IDN71","ID","71","PR","HigherEducation35plus","0.0904239436661065",1,"HigherEducation35plus",0.000320463791781508
